model,split_type,use_coords,candidate,fold,classifier__alpha,classifier__hidden_layer_sizes,classifier__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_multi_trunk_no_coords,random,False,16,1,0.001,"(16, 8)",0.001,824,50,0.14681156341552498,0.9270801033591731,0.49573947103789834,0.042430100441408006,0.1111111111111111,0.06,0.9987080103359173
MLP_multi_trunk_no_coords,random,False,16,2,0.001,"(16, 8)",0.001,824,58,0.1906042038919088,0.8562393085441613,0.3945680280838597,0.052797640340681726,0.09375,0.05172413793103448,0.9960835509138382
MLP_multi_trunk_no_coords,random,False,16,3,0.001,"(16, 8)",0.001,824,55,0.19878220904985255,0.8494148244473343,0.3465056810115423,0.051354481833371546,0.03225806451612903,0.01818181818181818,0.9921976592977894
MLP_multi_trunk_no_coords,random,False,16,4,0.001,"(16, 8)",0.001,816,48,0.165705678960921,0.8698459201388888,0.3439058374239105,0.046192763829634116,0.04,0.020833333333333332,0.9986979166666666
MLP_multi_trunk_no_coords,random,False,16,5,0.001,"(16, 8)",0.001,816,40,0.16292076991364543,0.8168814432989691,0.23352939519027902,0.042291322406242546,0.125,0.075,0.9935567010309279
MLP_multi_trunk_no_coords,random,False,17,1,0.01,"(8,)",0.01,824,50,0.13703839138083762,0.9247028423772609,0.5510431035819602,0.03942874972368364,0.4594594594594595,0.34,0.9909560723514211
MLP_multi_trunk_no_coords,random,False,17,2,0.01,"(8,)",0.01,824,58,0.1823455204785314,0.8875934095615378,0.41859266213731194,0.052245625922035833,0.3157894736842105,0.20689655172413793,0.9921671018276762
MLP_multi_trunk_no_coords,random,False,17,3,0.01,"(8,)",0.01,824,55,0.1957920207409447,0.8598652322969619,0.39802160032257194,0.04898603869284185,0.208955223880597,0.12727272727272726,0.9934980494148244
MLP_multi_trunk_no_coords,random,False,17,4,0.01,"(8,)",0.01,816,48,0.15786126281622886,0.8954535590277778,0.32735978670794985,0.04610299902745337,0.23880597014925373,0.16666666666666666,0.9856770833333334
MLP_multi_trunk_no_coords,random,False,17,5,0.01,"(8,)",0.01,816,40,0.15458832946561543,0.8813144329896907,0.3427171028567002,0.04162094963791543,0.36923076923076925,0.3,0.9832474226804123
MLP_multi_trunk_no_coords,random,False,18,1,0.01,"(8,)",0.001,824,50,0.1537472810982534,0.9164341085271317,0.4294332922692213,0.043435199769544956,0.07272727272727272,0.04,0.9961240310077519
MLP_multi_trunk_no_coords,random,False,18,2,0.01,"(8,)",0.001,824,58,0.20494128129388256,0.8223642747816693,0.3603016895905999,0.055213059108272504,0.0967741935483871,0.05172413793103448,0.9986945169712794
MLP_multi_trunk_no_coords,random,False,18,3,0.01,"(8,)",0.001,824,55,0.2015911696697526,0.8255349332072348,0.2954494676542505,0.05352202152123243,0.06451612903225806,0.03636363636363636,0.9934980494148244
MLP_multi_trunk_no_coords,random,False,18,4,0.01,"(8,)",0.001,816,48,0.16726432877172134,0.870876736111111,0.3081754578801779,0.04672732165147901,0.0392156862745098,0.020833333333333332,0.9973958333333334
MLP_multi_trunk_no_coords,random,False,18,5,0.01,"(8,)",0.001,816,40,0.16166066129732123,0.8248711340206185,0.22806105211543218,0.04236728481617627,0.08888888888888889,0.05,0.9961340206185567
MLP_multi_trunk_no_coords,random,False,19,1,0.01,"(16,)",0.01,824,50,0.14358669145128203,0.9135142118863049,0.5007375122701134,0.04043087181101209,0.39436619718309857,0.28,0.9909560723514211
MLP_multi_trunk_no_coords,random,False,19,2,0.01,"(16,)",0.01,824,58,0.18272938579571643,0.8853200684253174,0.40354696606172324,0.05217198878866114,0.3,0.20689655172413793,0.9869451697127938
MLP_multi_trunk_no_coords,random,False,19,3,0.01,"(16,)",0.01,824,55,0.20201445839569226,0.8563660007093036,0.39341966430582087,0.050513490791384605,0.38461538461538464,0.2727272727272727,0.9895968790637191
MLP_multi_trunk_no_coords,random,False,19,4,0.01,"(16,)",0.01,816,48,0.15317014188003308,0.905300564236111,0.3730689459846595,0.04522156905497516,0.29411764705882354,0.20833333333333334,0.9869791666666666
MLP_multi_trunk_no_coords,random,False,19,5,0.01,"(16,)",0.01,816,40,0.1534543094619313,0.8695231958762886,0.3111877162999971,0.04096617272455413,0.26229508196721313,0.2,0.9832474226804123
MLP_multi_trunk_no_coords,random,False,20,1,0.01,"(16,)",0.001,824,50,0.145934013320337,0.930361757105943,0.4363259575590742,0.04253090403798025,0.07407407407407407,0.04,0.9974160206718347
MLP_multi_trunk_no_coords,random,False,20,2,0.01,"(16,)",0.001,824,58,0.19391815791896605,0.8446700279103269,0.39207640168487484,0.05313050764761443,0.0967741935483871,0.05172413793103448,0.9986945169712794
MLP_multi_trunk_no_coords,random,False,20,3,0.01,"(16,)",0.001,824,55,0.19989505453089057,0.8330062655160184,0.31187655518662827,0.05291076872015719,0.0,0.0,1.0
MLP_multi_trunk_no_coords,random,False,20,4,0.01,"(16,)",0.001,816,48,0.17119898767926145,0.8582628038194444,0.30698198760099643,0.04730059313585554,0.04,0.020833333333333332,0.9986979166666666
MLP_multi_trunk_no_coords,random,False,20,5,0.01,"(16,)",0.001,816,40,0.16098035657985918,0.8229059278350516,0.23422998770282363,0.04192636925281126,0.0,0.0,0.9987113402061856
MLP_multi_trunk_no_coords,random,False,21,1,0.01,"(32,)",0.01,824,50,0.16199765994434928,0.8917829457364341,0.4055256525417751,0.04478536961585028,0.3013698630136986,0.22,0.9844961240310077
MLP_multi_trunk_no_coords,random,False,21,2,0.01,"(32,)",0.01,824,58,0.188755162137434,0.8927928333483389,0.35178164456444017,0.057621367149668354,0.3010752688172043,0.2413793103448276,0.9725848563968669
MLP_multi_trunk_no_coords,random,False,21,3,0.01,"(32,)",0.01,824,55,0.20471841864486612,0.8562950703392836,0.38769363186479666,0.05062805642416218,0.3373493975903614,0.2545454545454545,0.9817945383615084
MLP_multi_trunk_no_coords,random,False,21,4,0.01,"(32,)",0.01,816,48,0.16686410636133228,0.8973795572916666,0.33875148318022696,0.04910331032764042,0.34782608695652173,0.3333333333333333,0.9635416666666666
MLP_multi_trunk_no_coords,random,False,21,5,0.01,"(32,)",0.01,816,40,0.16221733538323618,0.8724548969072166,0.3134907981199419,0.04181159148809351,0.3384615384615385,0.275,0.9819587628865979
MLP_multi_trunk_no_coords,random,False,22,1,0.01,"(32,)",0.001,824,50,0.14380472926177387,0.9293540051679586,0.4302044586070531,0.042721187438479365,0.1694915254237288,0.1,0.9948320413436692
MLP_multi_trunk_no_coords,random,False,22,2,0.01,"(32,)",0.001,824,58,0.18330614511507265,0.8791978031871792,0.3762090608733758,0.052894336348590296,0.14084507042253522,0.08620689655172414,0.9895561357702349
MLP_multi_trunk_no_coords,random,False,22,3,0.01,"(32,)",0.001,824,55,0.19371224621728475,0.8388461993143398,0.38479650017939454,0.050379509626915155,0.16393442622950818,0.09090909090909091,0.9986996098829649
MLP_multi_trunk_no_coords,random,False,22,4,0.01,"(32,)",0.001,816,48,0.16272227502957304,0.8784993489583334,0.30875556381754915,0.04631592028311992,0.1694915254237288,0.10416666666666667,0.9921875
MLP_multi_trunk_no_coords,random,False,22,5,0.01,"(32,)",0.001,816,40,0.15542503661232038,0.8480670103092783,0.28255630771583384,0.04100043119657387,0.0851063829787234,0.05,0.9935567010309279
MLP_multi_trunk_no_coords,random,False,23,1,0.01,"(16, 8)",0.01,824,50,0.1528298722331537,0.8937467700258398,0.49756519121625814,0.04149127354341503,0.35294117647058826,0.24,0.9922480620155039
MLP_multi_trunk_no_coords,random,False,23,2,0.01,"(16, 8)",0.01,824,58,0.18675828074741516,0.8804807778878185,0.37551742271664773,0.0541197459491926,0.3448275862068966,0.25862068965517243,0.9817232375979112
MLP_multi_trunk_no_coords,random,False,23,3,0.01,"(16, 8)",0.01,824,55,0.2227146968649849,0.8530795602317058,0.34512799610316447,0.052990677294420696,0.43478260869565216,0.36363636363636365,0.9778933680104032
MLP_multi_trunk_no_coords,random,False,23,4,0.01,"(16, 8)",0.01,816,48,0.17138677544729372,0.8604058159722222,0.3182627714337615,0.04770876651312621,0.2028985507246377,0.14583333333333334,0.9817708333333334
MLP_multi_trunk_no_coords,random,False,23,5,0.01,"(16, 8)",0.01,816,40,0.18290953389767314,0.8370167525773196,0.25381720283111936,0.04505334413171878,0.1935483870967742,0.15,0.979381443298969
MLP_multi_trunk_no_coords,random,False,24,1,0.01,"(16, 8)",0.001,824,50,0.14686636548818785,0.927467700258398,0.5056033516225639,0.0424750550801402,0.07547169811320754,0.04,0.9987080103359173
MLP_multi_trunk_no_coords,random,False,24,2,0.01,"(16, 8)",0.001,824,58,0.1903902082722593,0.8563743585126496,0.3961717024599872,0.05273258396206329,0.09375,0.05172413793103448,0.9960835509138382
MLP_multi_trunk_no_coords,random,False,24,3,0.01,"(16, 8)",0.001,824,55,0.19814740723980667,0.849272963707294,0.3394580008177039,0.051517418150547375,0.03225806451612903,0.01818181818181818,0.9921976592977894
MLP_multi_trunk_no_coords,random,False,24,4,0.01,"(16, 8)",0.001,816,48,0.16516024822753197,0.8711208767361112,0.34630109990848335,0.04609021279559831,0.04,0.020833333333333332,0.9986979166666666
MLP_multi_trunk_no_coords,random,False,24,5,0.01,"(16, 8)",0.001,816,40,0.16289282283063147,0.8169458762886597,0.23291814146331463,0.04230424066379405,0.125,0.075,0.9935567010309279
MLP_multi_trunk_no_coords,random,False,25,1,0.1,"(8,)",0.01,824,50,0.14267214800651606,0.9191472868217054,0.5201785011222592,0.04062050212606618,0.26666666666666666,0.16,0.9974160206718347
MLP_multi_trunk_no_coords,random,False,25,2,0.1,"(8,)",0.01,824,58,0.18284108833977783,0.8751913207886919,0.4226821392056976,0.05240749153122238,0.36363636363636365,0.2413793103448276,0.9934725848563969
MLP_multi_trunk_no_coords,random,False,25,3,0.1,"(8,)",0.01,824,55,0.18710468510623565,0.8541435157820073,0.34036711541626297,0.0502618685405778,0.09230769230769231,0.05454545454545454,0.9908972691807543
MLP_multi_trunk_no_coords,random,False,25,4,0.1,"(8,)",0.01,816,48,0.15617233136522998,0.8969184027777777,0.33497243232975193,0.045408904047221886,0.2153846153846154,0.14583333333333334,0.9869791666666666
MLP_multi_trunk_no_coords,random,False,25,5,0.1,"(8,)",0.01,816,40,0.14280554724389985,0.8783827319587628,0.33731068460893615,0.03867824035029061,0.3333333333333333,0.25,0.9871134020618557
MLP_multi_trunk_no_coords,random,False,26,1,0.1,"(8,)",0.001,824,50,0.15466121793894755,0.9170025839793282,0.42818598809317215,0.04356352452716897,0.037037037037037035,0.02,0.9961240310077519
MLP_multi_trunk_no_coords,random,False,26,2,0.1,"(8,)",0.001,824,58,0.2044494807878871,0.8222967497974251,0.34895376881683066,0.05531791951166345,0.06557377049180328,0.034482758620689655,0.9986945169712794
MLP_multi_trunk_no_coords,random,False,26,3,0.1,"(8,)",0.001,824,55,0.20055688969933175,0.8247074122236672,0.29451150302888846,0.05353853834386737,0.06557377049180328,0.03636363636363636,0.9947984395318595
MLP_multi_trunk_no_coords,random,False,26,4,0.1,"(8,)",0.001,816,48,0.16783507475539258,0.8703070746527778,0.31026111449390975,0.046738981276136744,0.0,0.0,0.9973958333333334
MLP_multi_trunk_no_coords,random,False,26,5,0.1,"(8,)",0.001,816,40,0.16170474506705199,0.8245489690721649,0.2269629935308467,0.042378371629296814,0.08888888888888889,0.05,0.9961340206185567
MLP_multi_trunk_no_coords,random,False,27,1,0.1,"(16,)",0.01,824,50,0.14180150144251602,0.919095607235142,0.5391425334880442,0.04009879404207606,0.4057971014492754,0.28,0.9935400516795866
MLP_multi_trunk_no_coords,random,False,27,2,0.1,"(16,)",0.01,824,58,0.17448941598633783,0.8916224002881066,0.4317628466576021,0.05015430692063229,0.345679012345679,0.2413793103448276,0.9882506527415144
MLP_multi_trunk_no_coords,random,False,27,3,0.1,"(16,)",0.01,824,55,0.1882210395259086,0.8531032036883792,0.39902809181979515,0.049916753991185246,0.20588235294117646,0.12727272727272726,0.9921976592977894
MLP_multi_trunk_no_coords,random,False,27,4,0.1,"(16,)",0.01,816,48,0.1529851493979727,0.9035915798611112,0.36636959297149185,0.044695073554769545,0.25,0.16666666666666666,0.9895833333333334
MLP_multi_trunk_no_coords,random,False,27,5,0.1,"(16,)",0.01,816,40,0.14838437002329066,0.8705863402061855,0.3131393003289112,0.040256098974530266,0.32786885245901637,0.25,0.9858247422680413
MLP_multi_trunk_no_coords,random,False,28,1,0.1,"(16,)",0.001,824,50,0.1477197451635341,0.9297157622739018,0.44109921302647004,0.0427500462156159,0.07407407407407407,0.04,0.9974160206718347
MLP_multi_trunk_no_coords,random,False,28,2,0.1,"(16,)",0.001,824,58,0.19356853836658514,0.8448726028630593,0.39663307975698325,0.053180845483152585,0.03333333333333333,0.017241379310344827,0.9986945169712794
