model,split_type,use_coords,candidate,fold,classifier__alpha,classifier__hidden_layer_sizes,classifier__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_multi_interactions_no_coords,random,False,17,4,0.01,"(8,)",0.01,816,48,0.21241518568522064,0.8813340928819443,0.31484452933665963,0.05186588054601299,0.3448275862068966,0.3125,0.96875
MLP_multi_interactions_no_coords,random,False,17,5,0.01,"(8,)",0.01,816,48,0.2066370525609665,0.8814425998263888,0.34643527693630066,0.052338922964505014,0.3333333333333333,0.2708333333333333,0.9778645833333334
MLP_multi_interactions_no_coords,random,False,18,1,0.01,"(8,)",0.001,824,51,0.18752812216915496,0.8779900058341578,0.36758917857831236,0.049949260129614294,0.3764705882352941,0.3137254901960784,0.9767141009055628
MLP_multi_interactions_no_coords,random,False,18,2,0.01,"(8,)",0.001,824,51,0.2109747976275699,0.8567460619435354,0.3179342893916052,0.05064243503068348,0.26666666666666666,0.19607843137254902,0.981888745148771
MLP_multi_interactions_no_coords,random,False,18,3,0.01,"(8,)",0.001,824,53,0.16592797248088995,0.9036536720260382,0.40053493681841956,0.04749397942383887,0.29333333333333333,0.20754716981132076,0.9857328145265889
MLP_multi_interactions_no_coords,random,False,18,4,0.01,"(8,)",0.001,816,48,0.15536115091502062,0.9071180555555555,0.4407870769314207,0.042697233996346805,0.3950617283950617,0.3333333333333333,0.9778645833333334
MLP_multi_interactions_no_coords,random,False,18,5,0.01,"(8,)",0.001,816,48,0.1754954957818327,0.8905300564236112,0.3590621521888851,0.04897490247003361,0.2716049382716049,0.22916666666666666,0.9713541666666666
MLP_multi_interactions_no_coords,random,False,19,1,0.01,"(16,)",0.01,824,51,0.25044320365314726,0.8644699794536185,0.33679339452053525,0.055433956341595765,0.40404040404040403,0.39215686274509803,0.963777490297542
MLP_multi_interactions_no_coords,random,False,19,2,0.01,"(16,)",0.01,824,51,0.2597006864910785,0.8481850696294041,0.313768681410541,0.05381494593349964,0.3116883116883117,0.23529411764705882,0.981888745148771
MLP_multi_interactions_no_coords,random,False,19,3,0.01,"(16,)",0.01,824,53,0.2698467181899386,0.860925531654553,0.31763150795692546,0.05533689327960431,0.3170731707317073,0.24528301886792453,0.9792477302204928
MLP_multi_interactions_no_coords,random,False,19,4,0.01,"(16,)",0.01,816,48,0.20550248760144124,0.885036892361111,0.37838099269304765,0.05122346147781498,0.3956043956043956,0.375,0.9674479166666666
MLP_multi_interactions_no_coords,random,False,19,5,0.01,"(16,)",0.01,816,48,0.20993875300699358,0.8876274956597221,0.34484809746544426,0.049959813147786816,0.345679012345679,0.2916666666666667,0.9752604166666666
MLP_multi_interactions_no_coords,random,False,20,1,0.01,"(16,)",0.001,824,51,0.20675464692086218,0.8726124343657257,0.3473944909830914,0.053131064106829426,0.3373493975903614,0.27450980392156865,0.9767141009055628
MLP_multi_interactions_no_coords,random,False,20,2,0.01,"(16,)",0.001,824,51,0.23306189888757967,0.8520533698602337,0.3036440241287396,0.0542168478435632,0.2597402597402597,0.19607843137254902,0.9793014230271668
MLP_multi_interactions_no_coords,random,False,20,3,0.01,"(16,)",0.001,824,53,0.2013682993535876,0.8854954359689695,0.3640015799171017,0.05146723701788861,0.2631578947368421,0.18867924528301888,0.9831387808041504
MLP_multi_interactions_no_coords,random,False,20,4,0.01,"(16,)",0.001,816,48,0.16718448350331508,0.8965793185763888,0.4045391874694306,0.04497831883833507,0.38461538461538464,0.3125,0.98046875
