model,split_type,use_coords,species,candidate,fold,model__alpha,model__hidden_layer_sizes,model__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_single_no_coords,spatial,False,Cacophis kreftii,13,1,0.001,"(32,)",0.01,103,5,0.2053386306633828,0.8265306122448979,0.20380188307206942,0.04874616455680329,0.0,0.0,0.9897959183673469
MLP_single_no_coords,spatial,False,Cacophis kreftii,13,2,0.001,"(32,)",0.01,103,4,0.16040818678316637,0.7853535353535354,0.1651206636500754,0.036333107205223966,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,13,3,0.001,"(32,)",0.01,102,4,0.25473627361670975,0.7525510204081632,0.08893557422969188,0.05079403390811439,0.0,0.0,0.9795918367346939
MLP_single_no_coords,spatial,False,Cacophis kreftii,13,4,0.001,"(32,)",0.01,103,4,0.16988708200954808,0.7803030303030303,0.11855769230769231,0.0386659070017989,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,13,5,0.001,"(32,)",0.01,102,2,0.11041203120609314,0.875,0.10512820512820513,0.03383682047231216,0.0,0.0,0.97
MLP_single_no_coords,spatial,False,Cacophis kreftii,14,1,0.001,"(32,)",0.001,103,5,0.15802889000691706,0.842857142857143,0.3327738927738928,0.04217321018433306,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,14,2,0.001,"(32,)",0.001,103,4,0.14338016937733922,0.808080808080808,0.13007246376811593,0.03663951282016064,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,14,3,0.001,"(32,)",0.001,102,4,0.1744318936669913,0.7117346938775511,0.08052541208791208,0.04142570442234615,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,14,4,0.001,"(32,)",0.001,103,4,0.147075568981309,0.8282828282828283,0.13409090909090907,0.03866125763453996,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,14,5,0.001,"(32,)",0.001,102,2,0.08894407565868133,0.875,0.12878787878787878,0.020004794236974967,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,15,1,0.001,"(16, 8)",0.01,103,5,0.20616572938206207,0.8510204081632653,0.21026484480431845,0.04849647968967683,0.0,0.0,0.9897959183673469
MLP_single_no_coords,spatial,False,Cacophis kreftii,15,2,0.001,"(16, 8)",0.01,103,4,0.1654965131024946,0.8055555555555556,0.227958833619211,0.035505339867820646,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,15,3,0.001,"(16, 8)",0.01,102,4,0.3663923888157538,0.75,0.09027227853447366,0.05763012823308637,0.0,0.0,0.9795918367346939
MLP_single_no_coords,spatial,False,Cacophis kreftii,15,4,0.001,"(16, 8)",0.01,103,4,0.22644110985207375,0.7676767676767677,0.10894660894660894,0.0446271851133609,0.0,0.0,0.98989898989899
MLP_single_no_coords,spatial,False,Cacophis kreftii,15,5,0.001,"(16, 8)",0.01,102,2,0.14327022812671056,0.725,0.0825,0.02706267539554182,0.0,0.0,0.99
MLP_single_no_coords,spatial,False,Cacophis kreftii,16,1,0.001,"(16, 8)",0.001,103,5,0.15653345966403406,0.8530612244897959,0.18642857142857144,0.043193879416385514,0.0,0.0,1.0
