model,split_type,use_coords,candidate,fold,classifier__alpha,classifier__hidden_layer_sizes,classifier__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_multi_with_coords,spatial,True,21,3,0.01,"(32,)",0.01,816,53,0.17270748480746573,0.9053883627191572,0.47928402060420205,0.045632144848609044,0.4050632911392405,0.3018867924528302,0.9868938401048493
MLP_multi_with_coords,spatial,True,21,4,0.01,"(32,)",0.01,816,45,0.15664490987373644,0.9164432915405678,0.42333918615639016,0.045575675703381176,0.46153846153846156,0.4666666666666667,0.9675745784695201
MLP_multi_with_coords,spatial,True,21,5,0.01,"(32,)",0.01,824,55,0.22059718100590217,0.884348031682232,0.45554927553005786,0.05095282573163364,0.4329896907216495,0.38181818181818183,0.9726918075422627
MLP_multi_with_coords,spatial,True,22,1,0.01,"(32,)",0.001,824,48,0.15826627196124746,0.8992429123711341,0.4225086457458073,0.04498955631099281,0.3684210526315789,0.2916666666666667,0.9819587628865979
MLP_multi_with_coords,spatial,True,22,2,0.01,"(32,)",0.001,824,49,0.1584671843680998,0.8823963133640552,0.49155269234747206,0.041677056968887925,0.43037974683544306,0.3469387755102041,0.983225806451613
MLP_multi_with_coords,spatial,True,22,3,0.01,"(32,)",0.001,816,53,0.1569586681042274,0.9101362546057024,0.5152215163939899,0.042816049869570105,0.34285714285714286,0.22641509433962265,0.9934469200524246
MLP_multi_with_coords,spatial,True,22,4,0.01,"(32,)",0.001,816,45,0.14140049530680082,0.9140798385934573,0.44033222744460737,0.04067979136954142,0.425,0.37777777777777777,0.9766536964980544
MLP_multi_with_coords,spatial,True,22,5,0.01,"(32,)",0.001,824,55,0.16171069437106833,0.9166804586830595,0.4408971465645355,0.04735789629203132,0.345679012345679,0.2545454545454545,0.9843953185955787
MLP_multi_with_coords,spatial,True,23,1,0.01,"(16, 8)",0.01,824,48,0.21670506939300108,0.8635899914089347,0.40892289831074724,0.04820402688180063,0.3466666666666667,0.2708333333333333,0.9819587628865979
MLP_multi_with_coords,spatial,True,23,2,0.01,"(16, 8)",0.01,824,49,0.18715352839979318,0.8857142857142857,0.3716251600361848,0.048751694348236056,0.38095238095238093,0.32653061224489793,0.9754838709677419
MLP_multi_with_coords,spatial,True,23,3,0.01,"(16, 8)",0.01,816,53,0.25124091827285105,0.8790771285145529,0.445126049617648,0.04840419446227123,0.43037974683544306,0.32075471698113206,0.9882044560943644
MLP_multi_with_coords,spatial,True,23,4,0.01,"(16, 8)",0.01,816,45,0.16670045887993884,0.8965989335639141,0.49942815013027,0.039131570082750165,0.49382716049382713,0.4444444444444444,0.9792477302204928
MLP_multi_with_coords,spatial,True,23,5,0.01,"(16, 8)",0.01,824,55,0.19822935261368368,0.8928005674429601,0.46547148329204313,0.05070887362545449,0.425531914893617,0.36363636363636365,0.9752925877763329
MLP_multi_with_coords,spatial,True,24,1,0.01,"(16, 8)",0.001,824,48,0.18286181247800812,0.8703554553264605,0.43464563557059305,0.045631715902157706,0.375,0.3125,0.9780927835051546
MLP_multi_with_coords,spatial,True,24,2,0.01,"(16, 8)",0.001,824,49,0.18595678633647855,0.8757867017774852,0.4620055307658012,0.04548458914930335,0.47058823529411764,0.40816326530612246,0.9793548387096774
MLP_multi_with_coords,spatial,True,24,3,0.01,"(16, 8)",0.001,816,53,0.1917385407572354,0.8846905215262495,0.45610542161749373,0.045227136020882366,0.43037974683544306,0.32075471698113206,0.9882044560943644
MLP_multi_with_coords,spatial,True,24,4,0.01,"(16, 8)",0.001,816,45,0.16159189077732491,0.8958063121487246,0.4140976342138157,0.04323218153060226,0.40963855421686746,0.37777777777777777,0.9727626459143969
MLP_multi_with_coords,spatial,True,24,5,0.01,"(16, 8)",0.001,824,55,0.19601627022533943,0.8848563660007093,0.45004791301038205,0.05071735598087114,0.4,0.32727272727272727,0.9778933680104032
MLP_multi_with_coords,spatial,True,25,1,0.1,"(8,)",0.01,824,48,0.15874590804654462,0.8743019759450171,0.4122905867329523,0.04312187044696267,0.38235294117647056,0.2708333333333333,0.990979381443299
MLP_multi_with_coords,spatial,True,25,2,0.1,"(8,)",0.01,824,49,0.1576312787265192,0.882343647136274,0.43542142777979914,0.04262016327863289,0.3076923076923077,0.20408163265306123,0.9922580645161291
MLP_multi_with_coords,spatial,True,25,3,0.1,"(8,)",0.01,816,53,0.1650575180205859,0.8903039145379461,0.4708548691435308,0.04443919704115708,0.30985915492957744,0.20754716981132076,0.9908256880733946
MLP_multi_with_coords,spatial,True,25,4,0.1,"(8,)",0.01,816,45,0.14259043501813656,0.9081135610318488,0.5145355625701649,0.03824197315997811,0.42424242424242425,0.3111111111111111,0.9909208819714657
MLP_multi_with_coords,spatial,True,25,5,0.1,"(8,)",0.01,824,55,0.16416733148398777,0.8974583284076132,0.4453990264460801,0.04662827869405644,0.3013698630136986,0.2,0.9908972691807543
MLP_multi_with_coords,spatial,True,26,1,0.1,"(8,)",0.001,824,48,0.15677176365470488,0.8670264175257733,0.4764835444565228,0.04161960389374234,0.1509433962264151,0.08333333333333333,0.9987113402061856
MLP_multi_with_coords,spatial,True,26,2,0.1,"(8,)",0.001,824,49,0.16004432890795184,0.8766030283080974,0.44315854398587456,0.042241708470359164,0.14545454545454545,0.08163265306122448,0.9974193548387097
MLP_multi_with_coords,spatial,True,26,3,0.1,"(8,)",0.001,816,53,0.1544442740350178,0.9133757016741264,0.5330264390523725,0.04431111222025597,0.07272727272727272,0.03773584905660377,1.0
