model,split_type,use_coords,candidate,fold,classifier__alpha,classifier__hidden_layer_sizes,classifier__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_multi_no_coords,random,False,19,3,0.01,"(16,)",0.01,824,50,0.19141592649810482,0.8625839793281653,0.3267762872856356,0.049285842611163845,0.273972602739726,0.2,0.9832041343669251
MLP_multi_no_coords,random,False,19,4,0.01,"(16,)",0.01,816,49,0.1636322494297948,0.9090014102120639,0.39804167211620456,0.04454574191609529,0.34285714285714286,0.24489795918367346,0.9882659713168188
MLP_multi_no_coords,random,False,19,5,0.01,"(16,)",0.01,816,48,0.16934038128984336,0.8733723958333334,0.4142349434052704,0.044146266404084054,0.4594594594594595,0.3541666666666667,0.98828125
MLP_multi_no_coords,random,False,20,1,0.01,"(16,)",0.001,824,52,0.160869491836695,0.8817257871662016,0.4499943178075846,0.04326485368123539,0.37142857142857144,0.25,0.9935233160621761
MLP_multi_no_coords,random,False,20,2,0.01,"(16,)",0.001,824,52,0.17100946872556472,0.8850886807493025,0.3710105813498886,0.048192670392821844,0.24242424242424243,0.15384615384615385,0.9922279792746114
MLP_multi_no_coords,random,False,20,3,0.01,"(16,)",0.001,824,50,0.16831579954236522,0.8683462532299742,0.38484812816831104,0.045042892687137195,0.2972972972972973,0.22,0.9832041343669251
MLP_multi_no_coords,random,False,20,4,0.01,"(16,)",0.001,816,49,0.15753425424485165,0.9027485831359924,0.390342403190252,0.0436628772685979,0.3076923076923077,0.20408163265306123,0.9921773142112125
MLP_multi_no_coords,random,False,20,5,0.01,"(16,)",0.001,816,48,0.16664517334107426,0.8760308159722222,0.3295768042717607,0.046895394447206105,0.25,0.16666666666666666,0.9895833333333334
MLP_multi_no_coords,random,False,21,1,0.01,"(32,)",0.01,824,52,0.1879359997497429,0.8822738142686329,0.4488672871538395,0.04598928168229235,0.3188405797101449,0.21153846153846154,0.9922279792746114
MLP_multi_no_coords,random,False,21,2,0.01,"(32,)",0.01,824,52,0.19013177505901435,0.8850139497807892,0.34485194107553074,0.05310543494394607,0.26666666666666666,0.19230769230769232,0.9831606217616581
MLP_multi_no_coords,random,False,21,3,0.01,"(32,)",0.01,824,50,0.21198741802825,0.8478552971576228,0.3145051078580883,0.053839147155088515,0.34146341463414637,0.28,0.9767441860465116
MLP_multi_no_coords,random,False,21,4,0.01,"(32,)",0.01,816,49,0.19916366487107864,0.8765000133038874,0.29792335466984005,0.05275660463874912,0.3291139240506329,0.2653061224489796,0.9778357235984355
MLP_multi_no_coords,random,False,21,5,0.01,"(32,)",0.01,816,48,0.19137527713392832,0.8702528211805556,0.2961636918684165,0.050603201342984586,0.2898550724637681,0.20833333333333334,0.9856770833333334
MLP_multi_no_coords,random,False,22,1,0.01,"(32,)",0.001,824,52,0.16258186016248258,0.884117178158629,0.45924521664125956,0.043789282565028884,0.29850746268656714,0.19230769230769232,0.9935233160621761
MLP_multi_no_coords,random,False,22,2,0.01,"(32,)",0.001,824,52,0.17795399524883942,0.8796831406935034,0.3644633697555096,0.04939565297960828,0.2777777777777778,0.19230769230769232,0.9870466321243523
