model,split_type,use_coords,species,candidate,fold,model__alpha,model__hidden_layer_sizes,model__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_single_with_coords,spatial,True,Cacophis kreftii,23,4,0.01,"(16, 8)",0.01,103,4,0.31664128645703554,0.7651515151515151,0.09294488616176456,0.054390201053768523,0.0,0.0,0.9797979797979798
MLP_single_with_coords,spatial,True,Cacophis kreftii,23,5,0.01,"(16, 8)",0.01,102,4,0.15985979438432982,0.8801020408163265,0.18855744638992722,0.03902443926671764,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,24,1,0.01,"(16, 8)",0.001,103,4,0.13625408485553978,0.9166666666666666,0.23390863522442468,0.03624716857587875,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,24,2,0.01,"(16, 8)",0.001,103,4,0.14711601458964235,0.808080808080808,0.12394497272593247,0.03800538295934002,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,24,3,0.01,"(16, 8)",0.001,102,3,0.09789296736198619,0.9057239057239057,0.173109243697479,0.028149664103445035,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,24,4,0.01,"(16, 8)",0.001,103,4,0.14345790514633033,0.8207070707070707,0.1181941699604743,0.038576788170808625,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,24,5,0.01,"(16, 8)",0.001,102,4,0.13771500110105106,0.8801020408163265,0.16847406978985927,0.03955661243213743,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,25,1,0.1,"(8,)",0.01,103,4,0.13392715862271073,0.9141414141414141,0.22095959595959594,0.03832431971316937,0.0,0.0,0.98989898989899
MLP_single_with_coords,spatial,True,Cacophis kreftii,25,2,0.1,"(8,)",0.01,103,4,0.13641938927828592,0.861111111111111,0.15062111801242234,0.0389900309437444,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,25,3,0.1,"(8,)",0.01,102,3,0.08228636020688512,0.9562289562289562,0.31666666666666665,0.023605053825868395,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,25,4,0.1,"(8,)",0.01,103,4,0.12133109746547178,0.8838383838383839,0.17094155844155845,0.03510957240150489,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,25,5,0.1,"(8,)",0.01,102,4,0.11884991630715486,0.8801020408163265,0.16641281512605044,0.03558413821780197,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,26,1,0.1,"(8,)",0.001,103,4,0.15105421226826768,0.7070707070707071,0.16367534301856335,0.03603174000395543,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,26,2,0.1,"(8,)",0.001,103,4,0.1333870902788573,0.8636363636363636,0.15210921325051757,0.036408200687691246,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,26,3,0.1,"(8,)",0.001,102,3,0.09868835460966113,0.9494949494949495,0.34523809523809523,0.024846769191108828,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,26,4,0.1,"(8,)",0.001,103,4,0.13123989435195516,0.8787878787878788,0.16485042735042735,0.03697335350556354,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,26,5,0.1,"(8,)",0.001,102,4,0.1463233713702374,0.7806122448979592,0.12435168997668998,0.03756095227932253,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,27,1,0.1,"(16,)",0.01,103,4,0.12725087840274776,0.9242424242424243,0.23832070707070707,0.036480988982985005,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,27,2,0.1,"(16,)",0.01,103,4,0.15019518424313075,0.851010101010101,0.1387685560053981,0.04236943773881023,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,27,3,0.1,"(16,)",0.01,102,3,0.09859879277350621,0.9057239057239057,0.17456427015250545,0.027797222093239732,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,27,4,0.1,"(16,)",0.01,103,4,0.12871957546703244,0.8383838383838383,0.13015581232492998,0.03689144768973107,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,27,5,0.1,"(16,)",0.01,102,4,0.13209911757800233,0.8724489795918368,0.17083333333333334,0.03706361798965455,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,28,1,0.1,"(16,)",0.001,103,4,0.12611078542306178,0.9217171717171716,0.23293650793650789,0.035563227885916725,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,28,2,0.1,"(16,)",0.001,103,4,0.13274282584201227,0.8661616161616161,0.1548989898989899,0.035978849919286314,0.0,0.0,1.0
