model,split_type,use_coords,species,candidate,fold,model__C,model__class_weight,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,3,2,0.1,,103,7,0.2003778798071038,0.8110119047619047,0.38572804007586614,0.05374562223150858,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,3,3,0.1,,102,6,0.18681993696989233,0.8385416666666667,0.25874692247643066,0.05072066617016944,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,3,4,0.1,,103,7,0.21252656123544214,0.7946428571428571,0.27084210746055226,0.05790094919259613,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,3,5,0.1,,102,7,0.19910559473124687,0.8075187969924812,0.3627562913277199,0.05461531552293092,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,4,1,0.1,balanced,103,7,0.45188672529637736,0.7217261904761905,0.2549547260138393,0.1421369329545373,0.3333333333333333,0.5714285714285714,0.8645833333333334
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,4,2,0.1,balanced,103,7,0.5787226842222084,0.8184523809523809,0.402562913277199,0.19147120411155374,0.375,0.8571428571428571,0.8020833333333334
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,4,3,0.1,balanced,102,6,0.5037562408237772,0.828125,0.22927627927627928,0.16121145771161732,0.3448275862068966,0.8333333333333334,0.8125
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,4,4,0.1,balanced,103,7,0.5421495184013696,0.8095238095238095,0.2846815041806196,0.17971262317479333,0.2777777777777778,0.7142857142857143,0.75
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,4,5,0.1,balanced,102,7,0.46661742685333013,0.8150375939849623,0.3434585684585685,0.14556821451283228,0.38461538461538464,0.7142857142857143,0.8526315789473684
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,5,1,1.0,,103,7,0.21613986177151434,0.7410714285714286,0.27026505240790955,0.05640302578786695,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,5,2,1.0,,103,7,0.1911325317844029,0.8169642857142856,0.41124161612271753,0.0514947641279113,0.25,0.14285714285714285,1.0
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,5,3,1.0,,102,6,0.1818431806173132,0.8385416666666667,0.2647505861427763,0.05120008537145628,0.0,0.0,0.9895833333333334
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,5,4,1.0,,103,7,0.2102380634664148,0.7931547619047619,0.29223952738990333,0.05739544127828136,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,5,5,1.0,,102,7,0.19690245869970352,0.8150375939849623,0.3114709100423386,0.05504411247179505,0.0,0.0,0.9894736842105263
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,6,1,1.0,balanced,103,7,0.43480015889532897,0.7276785714285714,0.2558577103157647,0.13604848464163252,0.3333333333333333,0.5714285714285714,0.8645833333333334
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,6,2,1.0,balanced,103,7,0.5828751684054405,0.8214285714285714,0.41793087864516437,0.19069278351720167,0.35294117647058826,0.8571428571428571,0.78125
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,6,3,1.0,balanced,102,6,0.49765660674459616,0.8194444444444444,0.22009175035490824,0.15884183430658716,0.3333333333333333,0.8333333333333334,0.8020833333333334
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,6,4,1.0,balanced,103,7,0.5444114789491806,0.8110119047619048,0.2889424496567354,0.1809478817534266,0.2631578947368421,0.7142857142857143,0.7291666666666666
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,6,5,1.0,balanced,102,7,0.467477488143755,0.8150375939849624,0.33431610789732114,0.14550650722067648,0.3448275862068966,0.7142857142857143,0.8210526315789474
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,7,1,10.0,,103,7,0.21714954491243668,0.7410714285714285,0.2702575367753939,0.05642757482062201,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,7,2,10.0,,103,7,0.19016517973383945,0.8169642857142856,0.41124161612271753,0.05133569977782957,0.25,0.14285714285714285,1.0
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,7,3,10.0,,102,6,0.18171123691217098,0.842013888888889,0.2674516436811519,0.05147881179362306,0.0,0.0,0.9895833333333334
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,7,4,10.0,,103,7,0.21079991877299148,0.7961309523809523,0.2894815930530216,0.057494904766424326,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,7,5,10.0,,102,7,0.19787720750894633,0.8150375939849623,0.30439621781727044,0.055547967925129796,0.0,0.0,0.9894736842105263
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,8,1,10.0,balanced,103,7,0.43291065194013506,0.7261904761904763,0.25561557956515935,0.13538776810395467,0.32,0.5714285714285714,0.8541666666666666
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,8,2,10.0,balanced,103,7,0.5842895759588366,0.819940476190476,0.41251962323390895,0.1908603085451405,0.35294117647058826,0.8571428571428571,0.78125
