model,split_type,use_coords,candidate,fold,classifier__colsample_bytree,classifier__learning_rate,classifier__max_depth,classifier__n_estimators,classifier__subsample,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
XGBoost_multi_interactions_with_coords,random,True,13,1,0.8,0.1,5,100,0.8,824,51,0.1423566408219109,0.9071354285569337,0.5152652000403943,0.038669028638784145,0.48717948717948717,0.37254901960784315,0.9896507115135834
XGBoost_multi_interactions_with_coords,random,True,13,2,0.8,0.1,5,100,0.8,824,51,0.17124943959444608,0.8842807498160972,0.38462173422281304,0.04806771160120136,0.3855421686746988,0.3137254901960784,0.9793014230271668
XGBoost_multi_interactions_with_coords,random,True,13,3,0.8,0.1,5,100,0.8,824,53,0.1585595663097583,0.9092332917309057,0.4581626376269598,0.045587755809352946,0.3333333333333333,0.22641509433962265,0.9909208819714657
XGBoost_multi_interactions_with_coords,random,True,13,4,0.8,0.1,5,100,0.8,816,48,0.11839220783012726,0.9482150607638888,0.5984055497640667,0.034332473563227266,0.525,0.4375,0.9856770833333334
XGBoost_multi_interactions_with_coords,random,True,13,5,0.8,0.1,5,100,0.8,816,48,0.13469748052376798,0.9131130642361112,0.5545914954670049,0.037442842997245394,0.4533333333333333,0.3541666666666667,0.9869791666666666
XGBoost_multi_interactions_with_coords,random,True,14,1,0.8,0.1,5,100,1.0,824,51,0.1483770761812191,0.8958983334601628,0.47066573827345753,0.04051192119207204,0.45569620253164556,0.35294117647058826,0.9870633893919794
XGBoost_multi_interactions_with_coords,random,True,14,2,0.8,0.1,5,100,1.0,824,51,0.17048430284736293,0.8774826877710981,0.3536257800956452,0.048683621450251215,0.29333333333333333,0.21568627450980393,0.9831824062095731
XGBoost_multi_interactions_with_coords,random,True,14,3,0.8,0.1,5,100,1.0,824,53,0.15629885272542776,0.9116804933558476,0.44757734835771035,0.045354219778294555,0.23529411764705882,0.1509433962264151,0.9909208819714657
XGBoost_multi_interactions_with_coords,random,True,14,4,0.8,0.1,5,100,1.0,816,48,0.11745477021459866,0.9522569444444445,0.6480316807987239,0.03398357729280131,0.5,0.4583333333333333,0.9765625
XGBoost_multi_interactions_with_coords,random,True,14,5,0.8,0.1,5,100,1.0,816,48,0.14168585870242345,0.9044053819444445,0.5197240672444967,0.039320022257428755,0.4657534246575342,0.3541666666666667,0.9895833333333334
XGBoost_multi_interactions_with_coords,random,True,15,1,0.8,0.1,5,300,0.8,824,51,0.15922000887300167,0.8961012606853868,0.5123681286824373,0.040062883960995284,0.475,0.37254901960784315,0.9870633893919794
XGBoost_multi_interactions_with_coords,random,True,15,2,0.8,0.1,5,300,0.8,824,51,0.198812817497303,0.8655099814828907,0.38594666299368063,0.04964032262262023,0.3950617283950617,0.3137254901960784,0.981888745148771
XGBoost_multi_interactions_with_coords,random,True,15,3,0.8,0.1,5,300,0.8,824,53,0.1833057348811438,0.8934243692337811,0.42926895422330724,0.048436125759688725,0.3561643835616438,0.24528301886792453,0.9909208819714657
XGBoost_multi_interactions_with_coords,random,True,15,4,0.8,0.1,5,300,0.8,816,48,0.11933112637387824,0.942626953125,0.6171320883989259,0.03429613718364773,0.5555555555555556,0.5208333333333334,0.9778645833333334
XGBoost_multi_interactions_with_coords,random,True,15,5,0.8,0.1,5,300,0.8,816,48,0.13956344120569467,0.9098307291666667,0.5610784886839484,0.036725182927109454,0.4473684210526316,0.3541666666666667,0.9856770833333334
XGBoost_multi_interactions_with_coords,random,True,16,1,0.8,0.1,5,300,1.0,824,51,0.16013876359780738,0.8911295436674023,0.47922327314034935,0.0411903777796407,0.4819277108433735,0.39215686274509803,0.9844760672703752
