model,split_type,use_coords,candidate,fold,classifier__colsample_bytree,classifier__learning_rate,classifier__max_depth,classifier__n_estimators,classifier__subsample,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
XGBoost_multi_interactions_with_coords,spatial,True,22,4,1.0,0.03,5,100,1.0,816,45,0.1350573330412152,0.9163856463467358,0.49062758686865493,0.03704864440904257,0.4,0.28888888888888886,0.9909208819714657
XGBoost_multi_interactions_with_coords,spatial,True,22,5,1.0,0.03,5,100,1.0,824,55,0.15549299933058963,0.9117389762383261,0.5748848551210457,0.04303405407425653,0.35294117647058826,0.21818181818181817,0.9986996098829649
XGBoost_multi_interactions_with_coords,spatial,True,23,1,1.0,0.03,5,300,0.8,824,48,0.14192551701746037,0.8954306271477663,0.5236714388139266,0.03874636192371081,0.42857142857142855,0.3125,0.990979381443299
XGBoost_multi_interactions_with_coords,spatial,True,23,2,1.0,0.03,5,300,0.8,824,49,0.15432707493083664,0.8820013166556946,0.4284410236641969,0.04254637434486362,0.3380281690140845,0.24489795918367346,0.9870967741935484
XGBoost_multi_interactions_with_coords,spatial,True,23,3,1.0,0.03,5,300,0.8,816,53,0.15092603841281624,0.9046712332154603,0.5279925112762363,0.04221019926324409,0.4146341463414634,0.32075471698113206,0.9842726081258192
XGBoost_multi_interactions_with_coords,spatial,True,23,4,1.0,0.03,5,300,0.8,816,45,0.12396741232531568,0.9312581063553826,0.5560630563261938,0.034633919321054814,0.5333333333333333,0.4444444444444444,0.9870298313878081
XGBoost_multi_interactions_with_coords,spatial,True,23,5,1.0,0.03,5,300,0.8,824,55,0.15144916072675532,0.9128738621586476,0.5751742680500029,0.041646333683818565,0.425,0.3090909090909091,0.9895968790637191
XGBoost_multi_interactions_with_coords,spatial,True,24,1,1.0,0.03,5,300,1.0,824,48,0.14533734924139083,0.886463702749141,0.49899283741746947,0.03977892966567244,0.4507042253521127,0.3333333333333333,0.990979381443299
XGBoost_multi_interactions_with_coords,spatial,True,24,2,1.0,0.03,5,300,1.0,824,49,0.15356102259398352,0.8853192890059249,0.43194502275482655,0.04263893945059553,0.2608695652173913,0.1836734693877551,0.9858064516129033
XGBoost_multi_interactions_with_coords,spatial,True,24,3,1.0,0.03,5,300,1.0,816,53,0.15530448189661805,0.8979203244392789,0.5089525625608481,0.042949048349352474,0.40963855421686746,0.32075471698113206,0.9829619921363041
XGBoost_multi_interactions_with_coords,spatial,True,24,4,1.0,0.03,5,300,1.0,816,45,0.12831464375430987,0.919354373829082,0.53933029884366,0.03550535431832787,0.5,0.4,0.9883268482490273
XGBoost_multi_interactions_with_coords,spatial,True,24,5,1.0,0.03,5,300,1.0,824,55,0.15555502467241017,0.9071521456436931,0.5679389296326953,0.04254944656146775,0.40540540540540543,0.2727272727272727,0.9947984395318595
XGBoost_multi_interactions_with_coords,spatial,True,25,1,1.0,0.1,3,100,0.8,824,48,0.14358174739101076,0.905444587628866,0.5056634238201233,0.0397907097439829,0.38235294117647056,0.2708333333333333,0.990979381443299
XGBoost_multi_interactions_with_coords,spatial,True,25,2,1.0,0.1,3,100,0.8,824,49,0.15579704666974217,0.877472021066491,0.41747977996869184,0.04248002549584089,0.29850746268656714,0.20408163265306123,0.9896774193548387
