model,split_type,use_coords,candidate,fold,classifier__colsample_bytree,classifier__learning_rate,classifier__max_depth,classifier__n_estimators,classifier__subsample,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
XGBoost_multi_with_coords,random,True,27,1,1.0,0.1,3,300,0.8,824,51,0.1496967983626837,0.9006671232529233,0.49239253590891985,0.04071013833282636,0.4266666666666667,0.3137254901960784,0.9896507115135834
XGBoost_multi_with_coords,random,True,27,2,1.0,0.1,3,300,0.8,824,51,0.18767115425689881,0.8488699490145346,0.34452855059089493,0.04857577940017325,0.3466666666666667,0.2549019607843137,0.9857697283311773
XGBoost_multi_with_coords,random,True,27,3,1.0,0.1,3,300,0.8,824,53,0.17188403652898163,0.890610087365098,0.41504121401872557,0.047963102218483905,0.2647058823529412,0.16981132075471697,0.9922178988326849
XGBoost_multi_with_coords,random,True,27,4,1.0,0.1,3,300,0.8,816,48,0.1252241805025803,0.9388292100694444,0.5532790678492082,0.03510168946461596,0.5,0.4375,0.98046875
XGBoost_multi_with_coords,random,True,27,5,1.0,0.1,3,300,0.8,816,48,0.13448416610573904,0.9172634548611112,0.5397678634582485,0.03791232648244883,0.475,0.3958333333333333,0.9830729166666666
XGBoost_multi_with_coords,random,True,28,1,1.0,0.1,3,300,1.0,824,51,0.1507230039862649,0.8959744311696218,0.5288763548871673,0.04063373936878612,0.38235294117647056,0.2549019607843137,0.9948253557567918
XGBoost_multi_with_coords,random,True,28,2,1.0,0.1,3,300,1.0,824,51,0.1817978974686454,0.8501636100753367,0.3462524787435561,0.04759701422432484,0.2535211267605634,0.17647058823529413,0.9857697283311773
XGBoost_multi_with_coords,random,True,28,3,1.0,0.1,3,300,1.0,824,53,0.16720437834276808,0.8952597704524876,0.4201256183818174,0.04713363670794674,0.3611111111111111,0.24528301886792453,0.9922178988326849
XGBoost_multi_with_coords,random,True,28,4,1.0,0.1,3,300,1.0,816,48,0.12553129658114137,0.9393446180555555,0.5615187662327065,0.035605092849739894,0.48,0.375,0.98828125
XGBoost_multi_with_coords,random,True,28,5,1.0,0.1,3,300,1.0,816,48,0.13787953208615672,0.9165852864583334,0.5159036173041606,0.03843873046377591,0.42857142857142855,0.3125,0.9908854166666666
XGBoost_multi_with_coords,random,True,29,1,1.0,0.1,5,100,0.8,824,51,0.14976387278977144,0.8947822337214316,0.5164099934669885,0.04076108570702709,0.4533333333333333,0.3333333333333333,0.9909443725743855
