model,split_type,use_coords,species,candidate,fold,model__colsample_bytree,model__learning_rate,model__max_depth,model__n_estimators,model__subsample,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
XGBoost_single_no_coords,random,False,Cacophis kreftii,19,5,1.0,0.03,3,300,0.8,102,3,0.10911069381557816,0.8619528619528619,0.27702702702702703,0.025547563732998668,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,20,1,1.0,0.03,3,300,1.0,103,3,0.11806737696270218,0.7766666666666667,0.25686977299880526,0.026875028119113964,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,20,2,1.0,0.03,3,300,1.0,103,3,0.10856919890755443,0.9033333333333333,0.1865079365079365,0.02994176020126816,0.0,0.0,0.99
XGBoost_single_no_coords,random,False,Cacophis kreftii,20,3,1.0,0.03,3,300,1.0,102,3,0.19392070100887915,0.5353535353535354,0.04689224174518292,0.03885809928562703,0.0,0.0,0.9797979797979798
XGBoost_single_no_coords,random,False,Cacophis kreftii,20,4,1.0,0.03,3,300,1.0,103,4,0.1572257064079903,0.845959595959596,0.13703703703703704,0.041143898032005355,0.0,0.0,0.98989898989899
XGBoost_single_no_coords,random,False,Cacophis kreftii,20,5,1.0,0.03,3,300,1.0,102,3,0.12199749728212858,0.7609427609427609,0.40048840048840045,0.025688384362685886,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,21,1,1.0,0.03,5,100,0.8,103,3,0.10685517156496435,0.8300000000000001,0.31999999999999995,0.025908428609963844,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,21,2,1.0,0.03,5,100,0.8,103,3,0.10081167979504438,0.9166666666666666,0.19212962962962962,0.027059816102981346,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,21,3,1.0,0.03,5,100,0.8,102,3,0.16472352016569616,0.49831649831649827,0.0560925712824447,0.034086759523348616,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,21,4,1.0,0.03,5,100,0.8,103,4,0.1486737541086884,0.8459595959595959,0.13416210982000457,0.03896301226955142,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,21,5,1.0,0.03,5,100,0.8,102,3,0.10406326118775802,0.8855218855218855,0.21226053639846743,0.02658057592175672,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,22,1,1.0,0.03,5,100,1.0,103,3,0.1046063512452117,0.83,0.2981859410430839,0.025590172798572775,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,22,2,1.0,0.03,5,100,1.0,103,3,0.10754354650423809,0.9199999999999999,0.2096171802054155,0.029439601140426368,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,22,3,1.0,0.03,5,100,1.0,102,3,0.17321533363827193,0.4949494949494949,0.048538011695906436,0.03624894025209087,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,22,4,1.0,0.03,5,100,1.0,103,4,0.15627244134661977,0.8257575757575758,0.12136197136197135,0.04061101148929702,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,22,5,1.0,0.03,5,100,1.0,102,3,0.10784855513546646,0.8552188552188552,0.22008547008547005,0.026939996821017678,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,23,1,1.0,0.03,5,300,0.8,103,3,0.10901931385801403,0.8466666666666667,0.3,0.02632158414664582,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,23,2,1.0,0.03,5,300,0.8,103,3,0.11204721252639432,0.8833333333333333,0.1638888888888889,0.029244180548298353,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,23,3,1.0,0.03,5,300,0.8,102,3,0.1884651637011665,0.569023569023569,0.05291207778769968,0.03890192313679088,0.0,0.0,0.9797979797979798
XGBoost_single_no_coords,random,False,Cacophis kreftii,23,4,1.0,0.03,5,300,0.8,103,4,0.16108248648385598,0.8232323232323233,0.12689683535627289,0.04012417559176764,0.0,0.0,0.98989898989899
XGBoost_single_no_coords,random,False,Cacophis kreftii,23,5,1.0,0.03,5,300,0.8,102,3,0.11072983364358578,0.8619528619528619,0.27702702702702703,0.02576817410024721,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,24,1,1.0,0.03,5,300,1.0,103,3,0.11717404954011086,0.8066666666666666,0.19664570230607964,0.026817094809927434,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,24,2,1.0,0.03,5,300,1.0,103,3,0.11043564806475419,0.9033333333333334,0.19624819624819625,0.029993401179365192,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,24,3,1.0,0.03,5,300,1.0,102,3,0.20366253686879215,0.5555555555555555,0.043885518481069544,0.04024277407928638,0.0,0.0,0.9797979797979798
XGBoost_single_no_coords,random,False,Cacophis kreftii,24,4,1.0,0.03,5,300,1.0,103,4,0.16349474741985043,0.8358585858585859,0.12939814814814815,0.04142408917668291,0.0,0.0,0.98989898989899
XGBoost_single_no_coords,random,False,Cacophis kreftii,24,5,1.0,0.03,5,300,1.0,102,3,0.11867070851995841,0.8215488215488215,0.4106280193236715,0.024724374454998758,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,25,1,1.0,0.1,3,100,0.8,103,3,0.11011648033667706,0.83,0.31999999999999995,0.025601436833856944,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,25,2,1.0,0.1,3,100,0.8,103,3,0.10515854616472327,0.8733333333333333,0.20808080808080806,0.027175812000240922,0.0,0.0,1.0
