model,split_type,use_coords,species,candidate,fold,model__class_weight,model__max_depth,model__max_features,model__min_samples_leaf,model__n_estimators,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
RF_single_no_coords,random,False,Pseudechis porphyricaus,1,2,balanced,,sqrt,1,300,103,2,0.07886735139329075,0.9900990099009902,0.75,0.020337108953963325,0.5,0.5,0.9900990099009901
RF_single_no_coords,random,False,Pseudechis porphyricaus,1,3,balanced,,sqrt,1,300,103,3,0.14566087434319736,0.8383333333333334,0.12777777777777777,0.0419955771308684,0.0,0.0,0.98
RF_single_no_coords,random,False,Pseudechis porphyricaus,1,4,balanced,,sqrt,1,300,102,2,0.3042495977018008,0.29500000000000004,0.0196078431372549,0.027509873638942275,0.0,0.0,1.0
RF_single_no_coords,random,False,Pseudechis porphyricaus,1,5,balanced,,sqrt,1,300,102,2,0.049963092132865976,0.99,0.75,0.012373093682260347,0.0,0.0,1.0
RF_single_no_coords,random,False,Pseudechis porphyricaus,2,1,balanced,,sqrt,1,500,103,2,0.08836815349823184,0.9603960396039604,0.26785714285714285,0.027238796116728158,0.0,0.0,0.9702970297029703
RF_single_no_coords,random,False,Pseudechis porphyricaus,2,2,balanced,,sqrt,1,500,103,2,0.07822655869129357,0.9900990099009901,0.75,0.02016027184492233,0.5,0.5,0.9900990099009901
RF_single_no_coords,random,False,Pseudechis porphyricaus,2,3,balanced,,sqrt,1,500,103,3,0.14613084720879765,0.8266666666666667,0.15185185185185185,0.04141782524302912,0.0,0.0,0.98
RF_single_no_coords,random,False,Pseudechis porphyricaus,2,4,balanced,,sqrt,1,500,102,2,0.30536376058632403,0.25,0.0196078431372549,0.02783313725541177,0.0,0.0,1.0
RF_single_no_coords,random,False,Pseudechis porphyricaus,2,5,balanced,,sqrt,1,500,102,2,0.050473428067640526,0.99,0.75,0.012522235294411764,0.6666666666666666,0.5,1.0
RF_single_no_coords,random,False,Pseudechis porphyricaus,3,1,balanced,,sqrt,5,300,103,2,0.17572665072969612,0.9603960396039605,0.26666666666666666,0.044477772827647005,0.5,1.0,0.9603960396039604
RF_single_no_coords,random,False,Pseudechis porphyricaus,3,2,balanced,,sqrt,5,300,103,2,0.23768574413402324,0.9702970297029704,0.625,0.0689206727655026,0.25,1.0,0.8811881188118812
RF_single_no_coords,random,False,Pseudechis porphyricaus,3,3,balanced,,sqrt,5,300,103,3,0.18041129485615107,0.9000000000000001,0.17724867724867724,0.04926046686478979,0.0,0.0,0.97
RF_single_no_coords,random,False,Pseudechis porphyricaus,3,4,balanced,,sqrt,5,300,102,2,0.38525762139297043,0.125,0.0196078431372549,0.055348649556139745,0.0,0.0,0.92
RF_single_no_coords,random,False,Pseudechis porphyricaus,3,5,balanced,,sqrt,5,300,102,2,0.15251390842130869,0.985,0.5,0.03862471738686619,0.4444444444444444,1.0,0.95
RF_single_no_coords,random,False,Pseudechis porphyricaus,4,1,balanced,,sqrt,5,500,103,2,0.17439682957739008,0.9603960396039604,0.26666666666666666,0.044092343504840155,0.5,1.0,0.9603960396039604
RF_single_no_coords,random,False,Pseudechis porphyricaus,4,2,balanced,,sqrt,5,500,103,2,0.2355919311231221,0.9653465346534653,0.6111111111111112,0.06816062200644338,0.26666666666666666,1.0,0.8910891089108911
RF_single_no_coords,random,False,Pseudechis porphyricaus,4,3,balanced,,sqrt,5,500,103,3,0.17916413190378933,0.9133333333333333,0.2034252297410192,0.04874219305423401,0.0,0.0,0.97
RF_single_no_coords,random,False,Pseudechis porphyricaus,4,4,balanced,,sqrt,5,500,102,2,0.38513232684057824,0.10999999999999999,0.0196078431372549,0.055388960985502556,0.0,0.0,0.92
RF_single_no_coords,random,False,Pseudechis porphyricaus,4,5,balanced,,sqrt,5,500,102,2,0.15099026347924852,0.99,0.5833333333333333,0.03793200909994891,0.4444444444444444,1.0,0.95
RF_single_no_coords,random,False,Pseudechis porphyricaus,5,1,balanced,20.0,sqrt,1,300,103,2,0.08799574700123818,0.9603960396039604,0.26785714285714285,0.027354153182648326,0.0,0.0,0.9702970297029703
RF_single_no_coords,random,False,Pseudechis porphyricaus,5,2,balanced,20.0,sqrt,1,300,103,2,0.07886735139329075,0.9900990099009902,0.75,0.020337108953963325,0.5,0.5,0.9900990099009901
RF_single_no_coords,random,False,Pseudechis porphyricaus,5,3,balanced,20.0,sqrt,1,300,103,3,0.14566087434319736,0.8383333333333334,0.12777777777777777,0.0419955771308684,0.0,0.0,0.98
RF_single_no_coords,random,False,Pseudechis porphyricaus,5,4,balanced,20.0,sqrt,1,300,102,2,0.3042495977018008,0.29500000000000004,0.0196078431372549,0.027509873638942275,0.0,0.0,1.0
