model,split_type,use_coords,species,candidate,fold,model__class_weight,model__max_depth,model__max_features,model__min_samples_leaf,model__n_estimators,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
RF_single_with_coords,spatial,True,Ophioscincus truncatus,7,2,balanced,20.0,sqrt,5,300,102,20,0.4829954506225792,0.7335365853658536,0.5198870907360539,0.15712447914943606,0.41025641025641024,0.4,0.8658536585365854
RF_single_with_coords,spatial,True,Ophioscincus truncatus,7,3,balanced,20.0,sqrt,5,300,102,20,0.48604664391084457,0.8451219512195123,0.6245077551850737,0.16237516345416766,0.5357142857142857,0.75,0.7439024390243902
RF_single_with_coords,spatial,True,Ophioscincus truncatus,7,4,balanced,20.0,sqrt,5,300,102,20,0.5019220112115669,0.7756097560975609,0.44428294791273004,0.16845077181552595,0.5306122448979592,0.65,0.8048780487804879
RF_single_with_coords,spatial,True,Ophioscincus truncatus,7,5,balanced,20.0,sqrt,5,300,104,21,0.4675739663417051,0.8089500860585198,0.5816788224222494,0.1553562613016849,0.4897959183673469,0.5714285714285714,0.8072289156626506
RF_single_with_coords,spatial,True,Ophioscincus truncatus,8,1,balanced,20.0,sqrt,5,500,103,20,0.4223693674419254,0.8433734939759037,0.6810588883438609,0.13402389052448,0.5581395348837209,0.6,0.8674698795180723
RF_single_with_coords,spatial,True,Ophioscincus truncatus,8,2,balanced,20.0,sqrt,5,500,102,20,0.4807146275364141,0.7384146341463415,0.5232386387043015,0.1570332988219752,0.4,0.4,0.8536585365853658
RF_single_with_coords,spatial,True,Ophioscincus truncatus,8,3,balanced,20.0,sqrt,5,500,102,20,0.48812073589448657,0.8463414634146341,0.6285178799118892,0.16328844640984536,0.5357142857142857,0.75,0.7439024390243902
RF_single_with_coords,spatial,True,Ophioscincus truncatus,8,4,balanced,20.0,sqrt,5,500,102,20,0.5034769137901528,0.774390243902439,0.4375163994732577,0.1689491545781705,0.56,0.7,0.8048780487804879
RF_single_with_coords,spatial,True,Ophioscincus truncatus,8,5,balanced,20.0,sqrt,5,500,104,21,0.4700043076599259,0.8072289156626506,0.5792906751538012,0.15656503872728195,0.4897959183673469,0.5714285714285714,0.8072289156626506
RF_single_with_coords,spatial,True,Pseudechis porphyricaus,1,1,balanced,,sqrt,1,300,103,2,0.10818521796056971,0.7846534653465347,0.14825581395348836,0.026718878101606253,0.0,0.0,0.9801980198019802
RF_single_with_coords,spatial,True,Pseudechis porphyricaus,1,2,balanced,,sqrt,1,300,102,2,0.25196626080080137,0.43499999999999994,0.024955436720142603,0.034913705882705884,0.0,0.0,0.99
RF_single_with_coords,spatial,True,Pseudechis porphyricaus,1,3,balanced,,sqrt,1,300,102,2,0.07727783617747826,0.9349999999999999,0.3214285714285714,0.017576143791045752,0.5,0.5,0.99
RF_single_with_coords,spatial,True,Pseudechis porphyricaus,1,4,balanced,,sqrt,1,300,103,3,0.08333005917812768,0.8733333333333333,0.6899224806201549,0.017631067961427188,0.8,0.6666666666666666,1.0
RF_single_with_coords,spatial,True,Pseudechis porphyricaus,1,5,balanced,,sqrt,1,300,103,3,0.22057114113489543,0.7133333333333334,0.4541531823085221,0.03383644228730637,0.2857142857142857,0.3333333333333333,0.97
RF_single_with_coords,spatial,True,Pseudechis porphyricaus,2,1,balanced,,sqrt,1,500,103,2,0.10846391438030578,0.7722772277227723,0.14722222222222223,0.026962485437038837,0.0,0.0,0.9801980198019802
RF_single_with_coords,spatial,True,Pseudechis porphyricaus,2,2,balanced,,sqrt,1,500,102,2,0.25373752567376734,0.3575,0.021999043519846963,0.034723078431588235,0.0,0.0,0.99
RF_single_with_coords,spatial,True,Pseudechis porphyricaus,2,3,balanced,,sqrt,1,500,102,2,0.0785779685063188,0.9375,0.3214285714285714,0.017889647058960786,0.0,0.0,0.99
RF_single_with_coords,spatial,True,Pseudechis porphyricaus,2,4,balanced,,sqrt,1,500,103,3,0.08164524087197589,0.8883333333333333,0.6929824561403508,0.01754147572835922,0.8,0.6666666666666666,1.0
RF_single_with_coords,spatial,True,Pseudechis porphyricaus,2,5,balanced,,sqrt,1,500,103,3,0.21925973785715303,0.7033333333333334,0.47637540453074434,0.033217844660475726,0.2857142857142857,0.3333333333333333,0.97
RF_single_with_coords,spatial,True,Pseudechis porphyricaus,3,1,balanced,,sqrt,5,300,103,2,0.23667588502480003,0.7326732673267327,0.18518518518518517,0.06269322541935261,0.25,0.5,0.9504950495049505
RF_single_with_coords,spatial,True,Pseudechis porphyricaus,3,2,balanced,,sqrt,5,300,102,2,0.3255202043758623,0.3075,0.02230392156862745,0.05934733671636022,0.0,0.0,0.96
RF_single_with_coords,spatial,True,Pseudechis porphyricaus,3,3,balanced,,sqrt,5,300,102,2,0.1836187637014769,0.985,0.5,0.044624280381420786,0.6666666666666666,1.0,0.98
RF_single_with_coords,spatial,True,Pseudechis porphyricaus,3,4,balanced,,sqrt,5,300,103,3,0.16698497511598762,0.8666666666666667,0.6899224806201549,0.04054032683710009,0.5,0.6666666666666666,0.97
RF_single_with_coords,spatial,True,Pseudechis porphyricaus,3,5,balanced,,sqrt,5,300,103,3,0.2252878558876443,0.7166666666666667,0.4784313725490196,0.05875841925973543,0.4,0.6666666666666666,0.95
RF_single_with_coords,spatial,True,Pseudechis porphyricaus,4,1,balanced,,sqrt,5,500,103,2,0.231330724367244,0.7871287128712872,0.18992248062015504,0.06078294070577539,0.25,0.5,0.9504950495049505
RF_single_with_coords,spatial,True,Pseudechis porphyricaus,4,2,balanced,,sqrt,5,500,102,2,0.3236081072946726,0.3275,0.02369281045751634,0.059078456067499396,0.0,0.0,0.96
