model,split_type,use_coords,candidate,fold,classifier__C,classifier__class_weight,features__n_knots,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
GAM_multi_interactions_with_coords,random,True,9,1,0.5,,8,824,52,0.1528765731488381,0.8973196492626545,0.4989119935118824,0.042374912595565785,0.3076923076923077,0.19230769230769232,0.9961139896373057
GAM_multi_interactions_with_coords,random,True,9,2,0.5,,8,824,52,0.1531298566088756,0.9208848146671981,0.4630661921086293,0.04502143624387231,0.22580645161290322,0.1346153846153846,0.9961139896373057
GAM_multi_interactions_with_coords,random,True,9,3,0.5,,8,824,50,0.1552523599779595,0.8681912144702841,0.4874696600677534,0.040957000642058976,0.3333333333333333,0.22,0.9935400516795866
GAM_multi_interactions_with_coords,random,True,9,4,0.5,,8,816,49,0.14713332528491851,0.9050102439932948,0.4297620680766848,0.041500127031853906,0.27692307692307694,0.1836734693877551,0.9908735332464146
GAM_multi_interactions_with_coords,random,True,9,5,0.5,,8,816,48,0.1553714567918753,0.8856336805555556,0.3991189443746583,0.04301896202899217,0.30303030303030304,0.20833333333333334,0.9895833333333334
GAM_multi_interactions_with_coords,random,True,10,1,0.5,balanced,4,824,52,0.3489019361467689,0.9120914707054604,0.5066116244350439,0.11077172285854708,0.41409691629955947,0.9038461538461539,0.8341968911917098
GAM_multi_interactions_with_coords,random,True,10,2,0.5,balanced,4,824,52,0.31479179892882364,0.919041450777202,0.4020193379589997,0.09538177854819449,0.4607329842931937,0.8461538461538461,0.8769430051813472
GAM_multi_interactions_with_coords,random,True,10,3,0.5,balanced,4,824,50,0.39486342032106764,0.8743410852713178,0.44150594456804265,0.12495588080930106,0.358974358974359,0.84,0.8165374677002584
GAM_multi_interactions_with_coords,random,True,10,4,0.5,balanced,4,816,49,0.3456108366632641,0.9062608094085092,0.37895882591824404,0.10798980148589314,0.4095238095238095,0.8775510204081632,0.8461538461538461
GAM_multi_interactions_with_coords,random,True,10,5,0.5,balanced,4,816,48,0.3903755269117324,0.8836263020833334,0.32196596021289897,0.1238035082597718,0.36444444444444446,0.8541666666666666,0.8229166666666666
GAM_multi_interactions_with_coords,random,True,11,1,0.5,balanced,6,824,52,0.33065587598060353,0.9109455958549223,0.48604670006091777,0.10316221231657359,0.41706161137440756,0.8461538461538461,0.8510362694300518
GAM_multi_interactions_with_coords,random,True,11,2,0.5,balanced,6,824,52,0.3005094656950492,0.9198136707851734,0.446935034945094,0.09003243439885153,0.4888888888888889,0.8461538461538461,0.8911917098445595
GAM_multi_interactions_with_coords,random,True,11,3,0.5,balanced,6,824,50,0.37551586820820176,0.876046511627907,0.4865863068495313,0.11748592760806266,0.38009049773755654,0.84,0.8333333333333334
GAM_multi_interactions_with_coords,random,True,11,4,0.5,balanced,6,816,49,0.3314176386371589,0.9091344490860229,0.4177972824437524,0.10259414954750984,0.4039408866995074,0.8367346938775511,0.8526727509778357
GAM_multi_interactions_with_coords,random,True,11,5,0.5,balanced,6,816,48,0.36978724401352303,0.883572048611111,0.3681938218861142,0.11652148127323296,0.35348837209302325,0.7916666666666666,0.83203125
GAM_multi_interactions_with_coords,random,True,12,1,0.5,balanced,8,824,52,0.32298592192518066,0.9102231964926266,0.49691293933112923,0.10050824341733375,0.41346153846153844,0.8269230769230769,0.8536269430051814
GAM_multi_interactions_with_coords,random,True,12,2,0.5,balanced,8,824,52,0.2946142606428229,0.9208100836986848,0.46576690993927783,0.08830064171439106,0.5082872928176796,0.8846153846153846,0.8924870466321243
GAM_multi_interactions_with_coords,random,True,12,3,0.5,balanced,8,824,50,0.3688872006100769,0.8681653746770027,0.44298983320073615,0.11520757128722162,0.3778801843317972,0.82,0.8372093023255814
GAM_multi_interactions_with_coords,random,True,12,4,0.5,balanced,8,816,49,0.321601071444735,0.9075113748237236,0.4109024848709178,0.09912797373106005,0.40609137055837563,0.8163265306122449,0.8591916558018253
GAM_multi_interactions_with_coords,random,True,12,5,0.5,balanced,8,816,48,0.354139592487129,0.8854437934027779,0.3806098404281224,0.11046104524805915,0.37254901960784315,0.7916666666666666,0.8463541666666666
