model,split_type,use_coords,species,candidate,fold,model__classifier__C,model__classifier__class_weight,model__splines__n_knots,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
GAM_single_with_coords,random,True,Calyptotis scutirostrum,6,4,0.1,balanced,8,103,7,0.4084620430028758,0.9375,0.4869470010226312,0.1252918142040492,0.41379310344827586,0.8571428571428571,0.8333333333333334
GAM_single_with_coords,random,True,Calyptotis scutirostrum,6,5,0.1,balanced,8,102,7,0.32951220739487186,0.9097744360902256,0.7072059593067996,0.09468956317777075,0.46153846153846156,0.8571428571428571,0.8631578947368421
GAM_single_with_coords,random,True,Calyptotis scutirostrum,7,1,0.5,,4,103,7,0.17909677847734382,0.9211309523809523,0.4589285714285714,0.05229843531653235,0.0,0.0,1.0
GAM_single_with_coords,random,True,Calyptotis scutirostrum,7,2,0.5,,4,103,7,0.15988306627574053,0.9404761904761905,0.5694139194139194,0.04586905114543204,0.0,0.0,1.0
GAM_single_with_coords,random,True,Calyptotis scutirostrum,7,3,0.5,,4,102,6,0.14364059260010684,0.9461805555555556,0.6345571095571095,0.04091372811336628,0.0,0.0,1.0
GAM_single_with_coords,random,True,Calyptotis scutirostrum,7,4,0.5,,4,103,7,0.17247622169251783,0.9181547619047619,0.4339032030033727,0.05002047974148092,0.0,0.0,1.0
GAM_single_with_coords,random,True,Calyptotis scutirostrum,7,5,0.5,,4,102,7,0.166799222365768,0.894736842105263,0.6865079365079365,0.0466428723758047,0.0,0.0,1.0
GAM_single_with_coords,random,True,Calyptotis scutirostrum,8,1,0.5,,6,103,7,0.1705131313981822,0.9345238095238095,0.5117346938775511,0.0507341359825222,0.0,0.0,1.0
GAM_single_with_coords,random,True,Calyptotis scutirostrum,8,2,0.5,,6,103,7,0.1532988627875397,0.9315476190476191,0.5170326826382727,0.044153835261174425,0.0,0.0,0.9895833333333334
GAM_single_with_coords,random,True,Calyptotis scutirostrum,8,3,0.5,,6,102,6,0.131752946896005,0.9635416666666666,0.6956349206349205,0.037700026208572004,0.0,0.0,1.0
GAM_single_with_coords,random,True,Calyptotis scutirostrum,8,4,0.5,,6,103,7,0.16158806258114636,0.9375,0.48290598290598286,0.04729148877846084,0.0,0.0,1.0
GAM_single_with_coords,random,True,Calyptotis scutirostrum,8,5,0.5,,6,102,7,0.15873628032768902,0.8932330827067669,0.715625,0.043225724520886785,0.0,0.0,1.0
GAM_single_with_coords,random,True,Calyptotis scutirostrum,9,1,0.5,,8,103,7,0.167330554154715,0.9270833333333333,0.49956709956709955,0.050111258336621306,0.0,0.0,1.0
GAM_single_with_coords,random,True,Calyptotis scutirostrum,9,2,0.5,,8,103,7,0.15015128047003656,0.9255952380952381,0.5081285228882483,0.04322410696733974,0.2222222222222222,0.14285714285714285,0.9895833333333334
