model,split_type,use_coords,candidate,fold,classifier__C,classifier__class_weight,features__n_knots,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
GAM_multi_interactions_no_coords,random,False,3,4,0.1,,8,816,49,0.16588987188766724,0.8775244126333714,0.3967444658754385,0.045854454024389625,0.0,0.0,1.0
GAM_multi_interactions_no_coords,random,False,3,5,0.1,,8,816,48,0.16807420975879908,0.8729112413194445,0.3310550618602078,0.046449984276995905,0.04081632653061224,0.020833333333333332,1.0
GAM_multi_interactions_no_coords,random,False,4,1,0.1,balanced,4,824,52,0.4217343732944613,0.8757971303308092,0.44816941795355153,0.13517626848321188,0.35537190082644626,0.8269230769230769,0.8095854922279793
GAM_multi_interactions_no_coords,random,False,4,2,0.1,balanced,4,824,52,0.3964029955580194,0.8951524511757672,0.37632282799317307,0.12324088954862626,0.36199095022624433,0.7692307692307693,0.832901554404145
GAM_multi_interactions_no_coords,random,False,4,3,0.1,balanced,4,824,50,0.4523518548689305,0.8571317829457364,0.4361626560680171,0.14685606851056013,0.3187250996015936,0.8,0.7919896640826873
GAM_multi_interactions_no_coords,random,False,4,4,0.1,balanced,4,816,49,0.42208108353379503,0.8864912327382061,0.3467485213621311,0.13337072151105797,0.35398230088495575,0.8163265306122449,0.8213820078226858
GAM_multi_interactions_no_coords,random,False,4,5,0.1,balanced,4,816,48,0.4439103970892352,0.8729926215277778,0.31535876050042705,0.14270742026511485,0.3305785123966942,0.8333333333333334,0.7994791666666666
GAM_multi_interactions_no_coords,random,False,5,1,0.1,balanced,6,824,52,0.4098254211469227,0.8817506974890394,0.48490443914112064,0.13053229641686287,0.3598326359832636,0.8269230769230769,0.8134715025906736
GAM_multi_interactions_no_coords,random,False,5,2,0.1,balanced,6,824,52,0.37516193765192096,0.8958499402152252,0.362550214541414,0.11456739857941477,0.3482587064676617,0.6730769230769231,0.8523316062176166
GAM_multi_interactions_no_coords,random,False,5,3,0.1,balanced,6,824,50,0.4384183433311816,0.8624031007751938,0.45630599944704103,0.14132194103462584,0.3252032520325203,0.8,0.7984496124031008
GAM_multi_interactions_no_coords,random,False,5,4,0.1,balanced,6,816,49,0.4070635666648481,0.8921852965436501,0.40412850578392273,0.1277267508940305,0.36771300448430494,0.8367346938775511,0.8265971316818774
